# Directed Node Graph 
# Autonomous systems (graph is undirected, each edge is saved twice)
# Nodes: 6474    Edges: 26467
# SrcNId	DstNId
6862	1755
8474	1755
8474	8474
8474	8926
8474	9087
6740	1755
6887	1755
6887	6705
6887	6887
6804	1755
6804	3259
6804	3305
6804	6804
6804	8228
6706	1755
6706	6706
6706	6721
6706	8297
8787	1755
8913	1755
12626	1755
12626	6762
12721	1755
8740	1755
12461	1755
12461	3292
9080	1755
9080	1903
9004	1755
9004	8736
12570	1755
12565	1755
12565	6664
12552	1755
12552	12552
12357	1755
8348	1759
8348	8348
8348	8615
8348	8755
5574	1759
5574	2853
5574	12352
4983	1760
4983	1849
4983	2856
4983	4983
1761	6922
8169	1767
1776	1853
1776	1901
1778	2914
1778	3146
1778	3491
1778	4109
4109	1778
11034	1784
11034	3803
10781	1784
10323	1784
10323	2041
10323	5650
10323	5696
11351	1785
11351	3561
11351	7018
11351	7922
7931	1785
11722	1785
11722	3561
11722	3931
4017	1785
6074	1785
11529	1785
11529	3561
11916	1785
11916	2914
11916	11916
3628	1785
13972	1785
13972	2548
10963	1785
10963	7018
3629	1785
7321	1785
7321	3549
7321	4200
10493	1785
10493	3561
1797	6057
6057	1797
6057	3561
6057	4926
6057	6057
6057	7018
1798	2914
1798	3701
2027	1800
2027	2027
2027	4005
2027	7927
2027	10530
1879	1800
1881	1800
1808	5696
1831	6332
14011	1833
8532	1833
10813	1833
10813	3561
10813	7018
10813	8785
10813	10813
10813	10910
8979	1833
1835	2603
1835	3240
3240	1835
2612	1836
6732	1836
12387	1836
12387	3303
12387	12387
12649	1836
12649	3303
8802	1836
8802	3303
1840	3632
1841	9126
9126	1841
9126	5517
9126	8220
9126	8360
9126	8569
9126	8687
9126	9132
9126	12312
9126	12360
9126	12374
9126	12422
9126	12458
9126	12502
9126	12544
9126	12568
9126	12584
9126	12625
2830	1849
6725	1849
8718	1849
8718	2856
2028	1849
9090	1849
9090	2856
5500	1849
5500	5089
5500	5564
12576	1849
12576	5571
5557	1849
5557	5378
5557	5459
5557	5519
3344	1849
3344	2818
3344	5378
3344	5459
3344	5600
3344	6320
3344	8844
3344	8924
3344	9086
3344	12519
8987	1849
12475	1849
12475	8372
5571	1849
5571	2551
5571	5378
5571	5413
5571	5459
5571	5571
5571	8918
5571	12576
8902	1849
8902	5519
8902	6745
8902	8902
8902	9144
8068	1849
8068	2856
8068	8072
9195	1849
9195	7176
8912	1849
8912	8372
8912	8912
12616	1849
12616	12323
9011	1849
9011	5089
9043	1849
9043	5378
9043	5459
9043	9043
1850	2603
1850	6453
6106	1852
6106	11422
6720	1853
2036	1853
8692	1853
8692	6883
8670	1853
8380	1853
8380	8333
1872	2828
1872	7018
1882	1880
1887	1887
1887	2603
1887	8323
1887	8501
1887	8633
1887	8890
1887	8970
8501	1887
8501	5550
8501	5556
8501	5617
8501	8267
8501	8286
8501	8326
8501	8501
8501	8664
8501	8890
8501	8933
8501	8970
8501	9010
8501	12324
8501	12423
8970	1887
8970	8501
8633	1887
8323	1887
8323	8267
8890	1887
8890	8501
8890	8664
8588	1890
8588	9193
9013	1890
9013	3333
9013	8918
9150	1890
9150	5418
9150	8297
6842	1890
6842	3300
8072	1890
8072	3215
8072	3301
8072	3320
8072	5466
8072	6664
8072	8068
8072	8903
8954	1890
8954	3333
8954	5413
8954	8918
8935	1890
8935	3265
8935	8935
8616	1890
12765	1899
12765	2917
8746	1899
8746	2917
12669	1899
12669	2917
12318	1899
12318	2917
8387	1901
8387	6805
8387	8387
8971	1901
8971	5595
8971	8971
9023	1901
9023	8447
12411	1901
12411	5595
8940	1901
8940	5595
8940	8447
12614	1901
12614	8196
12767	1903
1906	3561
5256	1913
2746	1913
1984	1913
2632	1913
5839	1913
1916	3561
1916	10412
1916	10715
1916	10875
1916	11097
10715	1916
10715	10715
11097	1916
10875	1916
10875	4230
10875	10875
1922	2607
1930	3251
1930	5516
1930	8609
1930	8933
1930	9010
5516	1930
5516	2860
5516	5516
8609	1930
3251	1930
1935	2200
1936	2200
1937	2200
1938	2200
1939	2200
1940	2200
1942	2200
1955	2012
1955	2547
1955	3219
1955	3314
1955	3346
1955	6711
1955	8512
1955	8933
1955	9010
2012	1955
2012	3340
2012	6668
3314	1955
2547	1955
6711	1955
3219	1955
3346	1955
8512	1955
8512	5561
8512	8512
1967	8517
1967	9121
9121	1967
9121	5594
9121	6453
9121	6755
9121	6822
9121	8386
9121	8428
9121	8488
9121	8505
9121	8705
9121	8707
9121	8710
9121	8777
9121	8927
9121	9021
9121	9102
9121	12711
9121	12735
9121	12794
1968	3561
1968	7018
1970	6922
10594	1982
10594	5650
1998	5006
2007	3300
2007	8297
2008	4637
6668	2012
6668	5377
6668	5483
6668	6668
3340	2012
3340	3340
3340	4005
3340	5483
3340	6685
3340	6790
3340	8448
3340	8536
3340	8571
3340	8716
2018	11569
11569	2018
11569	2548
7927	2027
7927	4000
7927	6306
7927	8048
7927	8056
7927	11562
3789	2041
3789	2828
3789	5646
3789	10347
3789	11670
3110	2041
10475	2041
10475	6467
10475	10475
6337	2041
6337	3561
6337	6337
6337	6347
6337	7018
6337	7314
6337	11268
6086	2041
6086	3561
13580	2041
7208	2041
7208	4200
7436	2041
10589	2041
10589	5003
10589	10589
7044	2041
6472	2041
6368	2041
6368	2828
6368	5646
10289	2041
10289	10289
7742	2041
7742	5696
7742	6347
11209	2041
11600	2041
11600	7018
10263	2041
10263	3549
10263	3817
10263	5696
10263	6347
6540	2041
6540	5650
6540	6540
13826	2041
13826	2914
8149	2041
8149	6347
11668	2041
11668	5676
11668	11668
2042	4774
2042	5727
2042	6453
4774	2042
4774	2497
4774	2527
4774	4134
4774	4628
4774	4637
4774	4651
4774	4691
4774	4795
4774	7515
4774	7629
2044	6347
2048	2055
2048	7893
2055	2048
2055	7893
2055	13504
13504	2055
13504	11537
2060	2200
5391	2108
5391	3561
5391	5391
5391	6762
5391	6794
2109	3292
6826	2110
6826	4000
6826	9196
12388	2110
9022	2110
12415	2110
9068	2118
9068	8342
8480	2118
5592	2118
5592	3254
5495	2118
5495	3267
3316	2118
3316	5568
3316	6868
3316	6880
3316	8291
3316	8342
3316	8370
3316	8409
3316	8753
5568	2118
5568	2683
5568	2848
5568	2875
5568	2895
5568	3058
5568	3218
5568	3316
5568	3325
5568	3335
5568	3389
5568	5433
5568	5468
5568	5471
5568	5480
5568	5568
5568	6453
5568	6671
5568	8324
5568	8336
5568	8411
5568	8510
5568	8623
5568	8663
5568	8684
5568	8730
5568	12448
5553	2118
8825	2118
5573	2118
5573	6662
8241	2118
8241	8241
8241	8342
5386	2118
8504	2118
8675	2118
8675	8342
12396	2118
12396	8342
12730	2118
8449	2118
8752	2118
8752	2578
2119	3293
2119	8210
2119	8394
3293	2119
3293	8394
2131	3257
2135	3286
2146	6453
2146	11764
2148	2683
2148	2848
2848	2148
2848	3267
2848	5568
2683	2148
2683	2643
2683	2683
2683	5387
2683	5568
2683	8756
2683	8810
2683	9056
5673	2150
5673	2685
5673	2828
5673	4455
5673	5671
5673	5774
5673	6201
5673	6239
5673	6344
5673	6394
5673	6411
5673	6469
5673	7022
5673	7360
5673	7657
5673	8046
5673	8137
5673	10533
5673	11099
5673	11388
5673	11759
5673	11829
5673	11943
5673	13526
5673	14049
5673	14055
10294	2150
2161	6327
2161	6401
2199	5511
2259	2200
2418	2200
2237	2200
2236	2200
2222	2200
2478	2200
2457	2200
2477	2200
11047	2379
12090	2379
12090	7018
2380	5515
2381	3128
2381	3136
2381	5646
2381	7050
3136	2381
2386	7018
2471	5511
2486	2917
2486	5378
11290	2493
11290	3493
11290	6453
11290	11290
2495	2495
2495	2496
2495	2701
2495	2914
2495	11317
2495	11659
2701	2495
2701	11317
2496	2495
2496	11317
11659	2495
11659	11317
4713	2497
4713	4694
4713	4713
4713	7515
4713	7521
4713	11018
2500	2497
2500	2501
2500	2506
2500	2508
2500	2511
2500	2513
2500	2516
2500	2520
2500	2907
2500	4459
2500	4717
2500	4730
2500	7660
2500	9367
7501	2497
7501	2504
7501	2516
7501	2525
7501	4694
7501	4724
7501	4728
7501	7502
7501	7519
7501	7524
7501	7525
7501	7529
7501	7662
7501	7668
7501	9353
7501	9356
7501	9358
7501	9371
2513	2497
2513	2500
2513	2513
2513	2516
2513	2522
2513	3488
2513	3510
2513	4729
2513	7660
2513	7661
2513	7667
2513	9355
2498	2497
2498	2907
7679	2497
7679	2516
7679	4695
7679	7511
7679	7514
7679	7679
4725	2497
4725	2512
4725	2516
4725	4692
4725	4722
4725	4723
4725	4725
4725	7673
4725	9362
7531	2497
7518	2497
7518	2512
7518	2516
7518	4694
7518	4708
7518	4716
7518	7518
7518	9351
7518	9354
7518	9363
2514	2497
2514	2514
2514	2516
2514	4684
2514	4694
2514	4707
2514	4710
2514	7515
2514	7523
2514	7671
2514	7674
2514	8069
2514	9362
2514	10743
2526	2497
2527	2497
2527	2516
2527	2527
2527	4774
2527	7530
4732	2497
4732	2516
4732	4694
4732	4724
4732	7689
4732	9368
4732	9376
2519	2497
2519	2516
2519	4677
2519	9369
4682	2497
4682	4689
4682	4700
4682	4722
4682	4735
4682	7663
4682	7673
4682	9335
2518	2497
2518	2516
2518	2518
2518	4689
2518	4694
2518	7500
2518	7515
4673	2497
4673	2516
4673	4673
4673	7515
2510	2497
2510	2510
2510	4694
2510	4722
2510	7502
2510	7515
2510	9358
2510	12274
4704	2497
4704	2516
4704	4694
7516	2497
7516	4716
7516	7682
4678	2497
4678	2516
4678	4694
2687	2497
2687	2685
2687	4662
2687	4672
2687	9536
4702	2497
4702	2516
4702	2521
4702	4714
4680	2497
4680	2915
4680	7526
4680	9269
7811	2497
7811	4694
7811	6461
7685	2497
7685	7502
7685	7529
4197	2497
4197	4694
7522	2497
7522	2516
7522	7522
7500	2497
7500	2516
7500	2518
4777	2497
4777	2516
2515	2497
4672	2497
4672	2687
4689	2497
4689	2518
4689	4000
4689	4682
4689	7686
4692	2497
4692	4725
7668	2497
7668	7501
7668	7672
4691	2497
4691	4691
4691	4694
4691	4774
4691	7526
4688	2497
4688	4694
4681	2497
4681	2516
7670	2497
7670	2521
7670	2915
7670	4695
7671	2497
7671	2514
7519	2497
7519	2915
7519	7501
7519	7519
4459	2497
4459	2500
4459	2516
4459	3561
7521	2497
7521	4713
7521	7677
7676	2497
7676	4703
4723	2497
4723	4725
7672	2497
7672	7668
7664	2497
7664	2521
7682	2497
7682	7516
7673	2497
7673	4682
7673	4725
7691	2497
9364	2497
9365	2497
9365	4694
2501	2500
2501	2907
7660	2500
7660	2513
7660	3510
7660	4730
7660	5646
7660	7667
7660	9270
7660	9355
7660	10764
9367	2500
4730	2500
4730	2504
4730	2907
4730	7660
2506	2500
2506	2523
2506	2907
4717	2500
4717	4767
4717	4796
2508	2500
2508	2907
2520	2500
2520	2907
2503	2503
2503	2907
2504	2504
2504	2907
2504	4730
2504	7501
3460	2505
2523	2506
7502	2510
7502	7501
7502	7502
7502	7685
9358	2510
9358	7501
9358	9358
2512	2512
2512	4725
2512	7518
4729	2513
4729	3429
3488	2513
9355	2513
9355	7660
3510	2513
3510	7660
7667	2513
7667	2516
7667	7660
7667	7667
7661	2513
7661	2521
2522	2513
9362	2514
9362	2516
9362	2521
9362	4725
7674	2514
7674	7515
7674	7674
7674	10743
4710	2514
7523	2514
7523	2521
4684	2514
4707	2514
8069	2514
4703	2516
4703	4695
4703	4696
4703	4720
4703	4735
4703	7490
4703	7676
4703	9351
4703	9354
4703	9366
4703	9380
4758	2516
4758	4755
7306	2516
8920	2516
8920	6731
8920	12517
6894	2516
6894	6765
6894	8836
8375	2516
8375	8309
10362	2516
10362	4230
4693	2516
4693	2521
4693	4694
7479	2516
7479	4637
6648	2516
6648	3550
6648	3561
6648	6453
6648	6648
6648	7699
6648	9410
6648	9441
6648	9442
6648	10275
9497	2516
4685	2516
4675	2516
4675	2521
2524	2516
2524	2554
4755	2516
4755	2697
4755	3561
4755	4755
4755	4758
4755	6453
4755	6762
4755	9498
4755	9583
7678	2516
7527	2516
9369	2516
9369	2519
9369	4694
7529	2521
7529	7501
7529	7685
4709	2521
4709	2915
4709	4709
4709	4716
9374	2521
9374	2915
9374	9374
4724	2521
4724	4724
4724	4732
4724	7501
9356	2521
9356	7501
7690	2521
7690	9350
7525	2521
7525	7501
9352	2521
9352	4716
7665	2521
2525	7501
7530	2527
5417	2529
5417	3300
5417	3333
5564	2529
5564	5388
5564	5500
5564	8796
5428	2529
5428	5388
5428	5428
2534	3549
2546	5408
5408	2546
5408	3268
5408	3323
5408	5408
5408	5470
5408	5489
5408	6744
5408	6799
5408	6867
5408	8248
5408	8253
5408	8278
5408	8522
5408	8530
5408	8581
5408	8617
5408	8618
5408	8643
5408	8700
5408	8762
5408	8933
5408	8991
5408	9010
5408	9069
5408	12364
5408	12402
11397	2548
11397	7018
11235	2548
11235	7018
13758	2548
13758	7018
10796	2548
10796	3561
10796	7922
10796	12262
11461	2548
7908	2548
7908	4270
7908	7908
7908	10318
7908	10481
7908	10834
7908	11503
7908	13591
12019	2548
12019	13952
13998	2548
11261	2548
6059	2548
6059	11131
11363	2548
11363	2914
9000	2548
9000	8429
9000	8505
9000	8517
9000	8869
9000	9095
7968	2548
11396	2548
11396	7911
10737	2548
3707	2548
2897	2548
11205	2548
11205	2914
11205	4969
11476	2548
11476	2914
12243	2548
12243	3561
12243	12243
7828	2548
7828	7018
7828	7828
5651	2548
5651	3549
5651	3561
5651	3578
5651	5651
5651	8091
6592	2548
6592	6592
6592	10912
12131	2548
11879	2548
11879	2551
4198	2548
4198	3491
4198	3967
4198	4198
8425	2548
8425	5389
7416	2548
8083	2548
7835	2548
7835	3561
7093	2548
3708	2548
10997	2548
10997	3951
11517	2548
11517	2914
11517	6461
11517	11517
11517	11893
7765	2548
7765	3549
10775	2548
10775	2551
10714	2548
10714	2914
3144	2548
3144	3144
3144	3491
11740	2548
11740	3561
11740	11740
8191	2548
8191	6261
8191	8191
10958	2548
10958	3831
11893	2548
11893	11517
11893	11893
11490	2548
11490	2914
10942	2548
10942	6259
10942	10942
10667	2548
11410	2548
11357	2548
11357	3561
11043	2548
11043	5778
11019	2548
11019	5000
10699	2548
10699	3561
11713	2548
11713	3561
11713	5696
7877	2548
8185	2548
11343	2548
11343	3561
6109	2548
6109	6347
6434	2548
6434	4200
6434	4969
6434	5696
6434	6434
11753	2548
11753	3737
11753	11753
8189	2548
11228	2548
11228	3561
7309	2548
7309	3561
7309	7018
7309	7309
11055	2548
13344	2548
13344	6259
13342	2548
13810	2548
11962	2548
11962	8043
13391	2548
13391	7018
13347	2548
13347	13488
10981	2548
10981	3561
11903	2548
6598	2548
6598	5696
6598	6062
6598	6598
14399	2548
12064	2548
11215	2548
11215	6347
12011	2548
11851	2548
11851	6467
11582	2548
11582	6172
11501	2548
11501	5696
11565	2548
11565	3549
11565	6347
11565	11565
13729	2548
7802	2548
14076	2548
14076	7018
10908	2548
7958	2548
7958	3831
11153	2548
11153	10910
11153	11153
14125	2548
14125	5650
13518	2548
13518	6172
13518	13518
11539	2548
11539	3356
11539	6347
11763	2548
13458	2548
13458	3561
11182	2548
11182	6172
14523	2548
14523	6347
11568	2548
11568	10912
2549	6503
10405	2551
10405	3561
6996	2551
6996	6996
11682	2551
10864	2551
11263	2551
13503	2551
13503	5696
12227	2551
12227	6172
11066	2551
11066	7018
11374	2551
12268	2551
12268	6372
2553	3447
2553	3506
2553	6912
2553	11095
11095	2553
11095	4511
11095	5661
11095	6356
11095	7202
11095	7939
11095	10490
2562	4183
2562	7018
9488	2563
9488	9270
9452	2563
9452	4766
3813	2563
3813	3786
3813	4766
9274	2563
4665	2563
9321	2563
9321	9316
9459	2563
7624	2563
7624	4766
9706	2563
9639	2563
9639	9316
7621	2563
7621	4766
9271	2563
9271	7563
9708	2563
9708	4766
9576	2563
9322	2563
9322	7623
9323	2563
9323	4766
9642	2563
9455	2563
12230	2568
12230	4374
11777	2568
11777	10487
3390	2572
2578	2578
2578	2895
2578	3216
2578	3218
2578	3561
2578	5537
2578	6788
2578	8331
2578	8342
2578	8371
2578	8395
2578	8482
2578	8515
2578	8636
2578	8752
2578	12622
2895	2578
2895	2587
2895	5568
2895	6869
3218	2578
3218	3218
3218	5568
8395	2578
8395	8342
8395	8395
8395	12714
8515	2578
8515	2820
8515	8515
8331	2578
8331	2854
8331	8331
3216	2578
3216	2766
3216	2854
3216	3216
3216	3312
3216	5459
3216	5551
3216	5558
3216	6453
3216	6819
3216	8342
3216	8345
3216	8359
3216	8371
3216	8382
3216	8570
3216	8580
3216	8594
3216	8711
3216	8904
3216	9107
3216	12397
3216	12538
8371	2578
8371	3216
8371	8342
8371	8371
8636	2578
8482	2578
5537	2578
6788	2578
12622	2578
12622	2820
2586	3336
2587	2895
2588	2588
2588	5377
2588	6747
2588	7138
2588	8194
2588	8206
2588	8605
2588	12509
2588	12847
8194	2588
8194	5377
12509	2588
8605	2588
8605	6747
8206	2588
8206	12443
12847	2588
2593	6664
6664	2593
6664	3228
6664	3269
6664	5378
6664	5394
6664	5395
6664	5397
6664	5609
6664	6665
6664	6762
6664	6882
6664	8072
6664	8463
6664	8626
6664	8783
6664	8816
6664	8855
6664	8978
6664	9037
6664	9209
6664	12309
6664	12340
6664	12363
6664	12428
6664	12445
6664	12468
6664	12474
6664	12489
6664	12498
6664	12505
6664	12551
6664	12565
6664	12650
6664	12710
6664	12779
2602	6661
2602	8933
2602	9010
6661	2602
6661	3300
6661	6453
6661	12684
8674	2603
3255	2603
9187	2607
2610	5603
2611	2611
2611	5413
2611	8918
2611	8933
2611	9010
2611	9208
2614	2614
2614	5377
2614	11042
2631	7018
2643	2683
2651	2652
6463	2652
6463	3602
6463	3766
6463	6347
6463	6401
6463	6453
6463	6463
6463	7036
6463	7443
6463	7788
6463	7794
6463	7992
6463	10687
6463	11647
6463	13319
2659	2652
8810	2683
8810	5467
8810	8342
8810	8810
8810	12613
5387	2683
9056	2683
5681	2685
5679	2685
5679	5679
5679	7911
5679	13408
5679	14353
5680	2685
7288	2685
3080	2685
3080	3080
2688	2685
3339	2686
3339	6875
3339	8738
3339	8958
3339	9117
3339	12736
3339	12818
5435	2686
12302	2686
12302	5551
12302	6453
12302	12302
12635	2686
12635	5403
12635	6461
8544	2686
8544	5486
8544	8544
8667	2686
8667	3303
5425	2686
5425	3561
5425	5425
5425	11331
8620	2686
8778	2686
8778	8778
8778	11042
12595	2686
8905	2686
9041	2686
12361	2686
4662	2687
4662	4662
4662	7482
4662	9505
9536	2687
2706	4637
2706	9468
2706	9552
9468	2706
9468	4631
9552	2706
2707	3561
2939	2711
2721	5872
3409	2764
3409	3409
3409	7542
3409	9324
7637	2764
7637	4433
7637	6461
7602	2764
7602	7543
7602	7602
9262	2764
7492	2764
7492	7617
7586	2764
7586	2914
7586	4565
7586	4634
7586	4802
7586	6461
7586	7543
7586	7583
7586	7584
7586	7586
7586	7591
7586	7604
7586	7605
7586	7607
7586	7647
7586	7652
7586	7657
7586	7704
7586	7719
7586	7721
7586	9266
7586	9267
7586	9288
7586	9298
7586	9333
7586	9398
7586	9465
7586	9543
7586	9664
7586	9672
7586	9787
7652	2764
7652	7586
7652	7652
7652	7657
4805	2764
4805	4000
4805	4736
4805	4744
4805	4752
4805	7567
4805	7657
7489	2764
7489	7489
7489	7657
7489	7716
7591	2764
7591	7586
7591	7591
7555	2764
7628	2764
9314	2764
9314	7542
9314	9314
9421	2764
9421	7617
9421	9421
9585	2764
7647	2764
7647	7586
7647	7647
7703	2764
9282	2764
7583	2764
7583	7586
9496	2764
9496	4786
7631	2764
9476	2764
9476	7617
9268	2764
9268	7474
9268	7617
9268	9268
7701	2764
7701	7701
7701	10530
7704	2764
7704	7586
7704	7704
7579	2764
7579	7477
7579	7657
4802	2764
4802	7498
4802	7586
9265	2764
9265	4854
7648	2764
7648	7648
7648	7657
9298	2764
9298	4786
9298	7474
9298	7586
9298	9298
7600	2764
7600	7469
7600	7600
9284	2764
2766	3216
2766	8901
8901	2766
11522	2767
11522	5690
8160	2767
8160	6453
8160	8160
8160	10261
8160	11468
8160	11998
6537	2767
7445	2767
7445	4470
7445	7445
11727	2767
13441	2767
13616	2767
13616	7992
2772	4637
2818	3344
2818	5459
8701	2820
12314	2820
12314	12314
12550	2820
12550	8470
8476	2822
8476	3304
8476	6686
8598	2822
8295	2822
9166	2822
9166	6848
12488	2822
12488	5594
12488	8918
8332	2822
8332	5400
8332	6774
8332	8228
8332	8332
4908	2828
4908	3561
4908	4908
4908	5413
7911	2828
7911	2914
7911	3356
7911	3751
7911	4544
7911	5671
7911	5679
7911	7290
7911	7294
7911	7911
7911	10772
7911	10773
7911	11354
7911	11396
7911	11481
7911	13420
7911	13421
7911	13422
7911	13964
7911	13965
3066	2828
3066	2914
3066	4969
3066	6461
4768	2828
4768	4763
4768	4768
4768	9338
4768	9431
4768	9432
4768	9433
4768	9436
4768	9470
4768	9495
4768	9511
4768	9727
4768	9731
4768	9750
7011	2828
7011	3561
7011	5650
10244	2828
2847	8764
3267	2848
3267	3343
3267	3351
3267	5480
3267	5495
3267	5558
3267	5567
3267	5572
3267	6857
3267	8623
3267	8915
3267	9157
3267	12416
2854	2854
2854	3216
2854	4000
2854	6453
2854	6662
2854	6690
2854	6856
2854	8331
2854	8382
2854	8393
2854	8402
2854	8440
2854	8443
2854	8498
2854	8594
2854	8615
2854	8744
2854	8828
2854	8888
2854	9198
2854	12487
2854	12517
2854	12685
2854	12705
2854	12790
8615	2854
8615	3312
8615	8342
8615	8348
8615	8615
8615	8988
8393	2854
8393	11767
8382	2854
8382	3216
8382	8342
6690	2854
6690	6453
6690	6690
6690	8342
6690	8829
12517	2854
12517	8920
9198	2854
9198	5551
9198	9198
8402	2854
8402	8402
8498	2854
8443	2854
8443	4637
8443	8443
6856	2854
6856	6856
6856	8342
8594	2854
8594	3216
8828	2854
8828	8342
8828	8828
8440	2854
8440	3575
8440	8440
8440	8470
8888	2854
8888	8299
8888	8888
6662	2854
6662	5573
8744	2854
8744	8342
8744	8744
12685	2854
12685	8342
12685	12685
12790	2854
12487	2854
12487	8263
12705	2854
12705	8342
12705	12705
4295	2855
4295	3561
4295	7474
8743	2856
8743	5459
8743	8297
8743	8946
8743	9057
8743	9212
8743	12370
8743	12692
6870	2856
6870	5400
6870	6821
6870	9557
8435	2856
8613	2856
8613	5378
8613	8613
8250	2856
8250	5378
8250	8250
8250	8406
8681	2856
8681	8680
8681	8681
8689	2856
8689	5607
8689	8689
6871	2856
6656	2856
6656	5388
6656	9057
8635	2856
8657	2860
8657	3243
8657	3561
8657	5400
8657	6453
8657	6773
8657	6813
8657	8458
8657	8657
8657	8765
8657	8824
8657	8994
8657	9186
8657	12305
8657	12353
12527	2860
12603	2860
12603	3243
8826	2860
8826	3243
9118	2860
8458	2860
8458	8458
8458	8657
2865	3301
8792	2871
8792	3257
8792	8792
9181	2871
9181	6805
12459	2871
12459	8939
12459	12459
12459	12726
12584	2871
12584	9126
8953	2871
8953	5606
8953	6746
8622	2871
8622	5559
8622	6728
8622	8622
8622	9057
12374	2871
12374	9126
12374	12374
12374	12502
2874	4000
2874	5378
2874	5465
2874	5569
2874	8195
2874	8213
2874	8702
8702	2874
8213	2874
8213	5378
5465	2874
5465	4000
5465	5465
5465	9173
5569	2874
5569	5569
2875	5568
6869	2895
11252	2899
11252	3561
2900	4211
2900	5696
2900	11537
4211	2900
4211	4211
4211	6226
10381	2901
10381	3549
10381	10381
11173	2901
2902	11537
2905	2905
2905	2914
2905	4178
2905	6187
2905	6453
2905	10393
2905	10798
2905	11645
6187	2905
6187	4000
6187	6187
11645	2905
4178	2905
10393	2905
10798	2905
10798	3741
2911	3561
7806	2914
7806	7018
11874	2914
7853	2914
7853	3561
7853	7018
7853	7853
3254	2914
3254	3252
3254	3254
3254	3319
3254	5592
3254	5593
3254	6703
3254	6876
3254	6877
3254	8192
3254	8258
3254	8788
3254	8813
3254	8856
3254	12421
3254	12545
3254	12742
13553	2914
13553	6227
14402	2914
14402	13964
3582	2914
3582	3701
3582	4600
3677	2914
3677	3676
3677	7880
11834	2914
11834	10466
6481	2914
7773	2914
7773	7773
7773	10831
7773	14263
13636	2914
13636	6494
7599	2914
7599	3356
7599	6461
7599	7175
7599	9193
3130	2914
3807	2914
4222	2914
4222	3701
4222	6377
4912	2914
10836	2914
10836	3384
10836	4969
10836	10836
11887	2914
11887	7018
10686	2914
11440	2914
11440	3561
3783	2914
3783	3783
3783	7193
5637	2914
5637	3856
5637	6066
6358	2914
6358	3914
6358	6358
3819	2914
3727	2914
3727	3396
8028	2914
3946	2914
12078	2914
12078	5650
10494	2914
10494	10977
11142	2914
11142	6347
11142	11142
13333	2914
13333	6347
3396	2914
3396	3727
12106	2914
13691	2914
13691	4540
13691	13691
7850	2914
7850	3561
6108	2914
6108	6347
10279	2914
13615	2914
13615	3561
3838	2914
11837	2914
11837	6367
11837	11837
12044	2914
12044	3561
6326	2914
6326	6326
14206	2914
14206	6347
5081	2914
5081	6461
11323	2914
11323	6347
3933	2914
10973	2914
10973	6347
10973	10973
13369	2914
13369	5650
13369	13369
13557	2914
12082	2914
12082	7018
6344	2914
6344	5673
6344	5676
6344	6344
10876	2914
10876	3701
10876	4600
12204	2914
12204	6347
12204	12204
13340	2914
13340	10245
14088	2914
10602	2914
10602	6939
6561	2914
6561	6461
6561	12109
12126	2914
12126	6993
7118	2914
12120	2914
12120	7018
10729	2914
10729	3561
6577	2914
12241	2914
12241	3549
11303	2914
11303	3356
11303	6347
11303	6467
11186	2914
11186	6347
11186	8011
10732	2914
10732	3549
6493	2914
6493	4969
6493	6493
11110	2914
7086	2914
7086	6461
7086	7086
11018	2914
11018	4713
11018	11018
12050	2914
12050	3356
12266	2914
12266	3356
12266	12266
13884	2914
4733	2915
4733	3561
4733	4733
7513	2915
4728	2915
4728	7501
7506	2915
7506	6067
7669	2915
8908	2917
8908	8784
12645	2917
12645	3259
8874	2917
8874	3215
5436	2917
5436	3259
5436	5436
5436	6689
9159	2917
9159	6727
9098	2917
9098	3215
8361	2917
8361	8228
8361	8361
12771	2917
12771	3259
12744	2917
12744	3259
9180	2917
9180	3259
8494	2917
8494	3215
8274	2917
8274	6851
8274	8724
8891	2917
8891	3215
10470	2933
10470	8043
10470	10470
11480	2941
3058	3058
3058	5568
3058	6699
3058	12724
6699	3058
12724	3058
3081	3561
11050	3112
11050	11060
12252	3132
12252	6453
3208	11042
12395	3215
12395	3259
12395	12395
8677	3215
8677	3259
8839	3215
8839	3259
8839	8839
8839	9078
8799	3215
8799	3259
8799	8297
8948	3215
5410	3215
5410	5410
5410	8297
5410	8784
6675	3215
6675	3305
6675	5378
6675	6675
6675	8220
6675	8918
6675	9130
6675	12372
6675	12409
6675	12696
6675	12733
12303	3215
12303	8228
8255	3215
8255	9078
6758	3215
6758	5594
6758	6762
12366	3215
12366	3259
12412	3215
12412	3259
8362	3215
8362	8362
8362	11042
12642	3215
12642	3259
12642	9057
8723	3215
8723	3259
12523	3215
12523	3259
12733	3215
12733	6675
9210	3215
9210	3259
9210	9210
12826	3215
12826	3259
12864	3215
12864	3259
8312	3215
8312	8355
12601	3215
12601	3259
12600	3215
3312	3216
3312	3312
3312	8615
6819	3216
6819	3429
12538	3216
8570	3216
8580	3216
8580	8342
5558	3216
5558	3267
8345	3216
8345	8342
8345	8345
8711	3216
12397	3216
8904	3216
9107	3216
3238	3220
3238	3238
3238	6743
3230	5446
3233	8806
3233	11042
8806	3233
3235	3235
3235	8342
6743	3238
6743	4000
6743	6743
6743	8624
3239	3253
3239	3561
3253	3239
3253	8342
3242	3242
3242	9035
3243	8657
3243	8826
3243	12542
3243	12603
12542	3243
3244	5580
3245	5421
3245	8717
3245	11042
